Id	D8B1	D8B2	D8B3	D8B6	D8B7	D8B8	D8B9	D20B1	D20B2	D20B3	D20B6	D20B7	D20B8	D20B9	norm.D8B1	norm.D8B2	norm.D8B3	norm.D8B6	norm.D8B7	norm.D8B8	norm.D8B9	norm.D20B1	norm.D20B2	norm.D20B3	norm.D20B6	norm.D20B7	norm.D20B8	norm.D20B9	baseMean	D8	D20	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
PRELSG_1025600	128	52	3	98	198	174	75	29	0	2	0	16	4	1	11	14	8	19	19	14	11	13	0	6	0	26	21	13	12.33	14	11	1.119	0.162	0.393	0.694059306431813	0.999204487240972	0	0.1977	0.1071	0.1071	TRUE	NA
PRELSG_1025700	270	69	0	126	233	323	156	51	2	5	0	17	9	1	23	18	0	24	22	25	22	23	36	16	0	27	47	13	21.17	19	23	1.334	0.416	1.137	0.255452195548848	0.999204487240972	0.0475	0.1345	0.1026	0.1026	TRUE	NA
PRELSG_1025800	73	15	1	29	67	100	47	16	0	2	1	2	0	0	6	4	3	6	6	8	7	7	0	6	25	3	0	0	5.74	6	6	0.877	-0.19	-0.296	0.766917339664036	0.999204487240972	0.1299	0.3715	0.271	0.271	TRUE	NA
PRELSG_1025900	93	15	1	39	53	85	66	15	0	4	0	3	5	1	8	4	3	8	5	7	9	7	0	13	0	5	26	13	7.55	6	9	1.476	0.562	1.027	0.304559637468535	0.999204487240972	0.1234	0.2935	0.2197	0.2197	TRUE	NA
PRELSG_1026000	5894	1509	155	2120	4985	5985	3142	901	27	162	11	346	91	31	492	402	398	412	467	468	445	402	493	509	272	555	471	402	441.94	441	443	1.011	0.016	0.11	0.912349590435303	0.999204487240972	0.0128	0.0504	0.0276	0.0276	TRUE	NA
PRELSG_1026100	81	19	0	16	61	98	29	9	0	1	0	0	0	0	7	5	0	3	6	8	4	4	0	3	0	0	0	0	2.83	5	1	0.498	-1.006	-1.14	0.254090579677672	NA	0	0.7071	0.6229	0.6229	TRUE	NA
PRELSG_1026200	57	14	1	24	40	61	28	12	0	5	0	1	1	1	5	4	3	5	4	5	4	5	0	16	0	2	5	13	4.93	4	6	1.325	0.406	0.633	0.526720279745827	0.999204487240972	0	0.4252	0.2929	0.2929	TRUE	NA
PRELSG_1026300	129	27	2	42	101	101	42	10	1	4	0	6	4	0	11	7	5	8	9	8	6	4	18	13	0	10	21	0	8.58	8	9	1.063	0.088	0.158	0.874315711297067	0.999204487240972	0	0.2639	0.225	0.225	TRUE	NA
PRELSG_1026400	187	60	5	72	122	303	94	29	0	3	0	3	1	0	16	16	13	14	11	24	13	13	0	9	0	5	5	0	9.94	15	5	0.486	-1.041	-2.025	0.0428566445027788	0.802246490022472	0.0171	0.2341	0.1605	0.1605	TRUE	NA
PRELSG_1026500	20	2	0	6	14	41	7	6	0	1	0	0	2	0	2	1	0	1	1	3	1	3	0	3	0	0	10	0	1.79	1	2	2.249	1.169	1.297	0.194785674396044	NA	0	1.0907	0.7082	0.7082	TRUE	NA
PRELSG_1026600	44	16	1	17	45	93	28	15	0	1	0	2	0	0	4	4	3	3	4	7	4	7	0	3	0	3	0	0	3.02	4	2	0.892	-0.165	-0.217	0.827864123626844	NA	0	0.6645	0.446	0.446	TRUE	NA
PRELSG_1026700	10	8	0	9	14	35	12	2	0	0	0	0	1	0	1	2	0	2	1	3	2	1	0	0	0	0	5	0	1.18	2	1	1.191	0.252	0.233	0.815800806392493	NA	0	1.6288	1.0819	1.0819	TRUE	NA
PRELSG_1026800	412	94	6	229	285	647	197	76	3	11	0	21	12	4	34	25	15	44	27	51	28	34	55	35	0	34	62	52	35.38	32	39	1.255	0.328	1.134	0.256720180760286	0.999204487240972	0.0296	0.099	0.0652	0.0652	TRUE	NA
PRELSG_1026900	126	27	2	44	99	201	61	23	0	1	0	5	1	0	11	7	5	9	9	16	9	10	0	3	0	8	5	0	6.54	9	4	0.669	-0.58	-1.032	0.302248101648679	0.999204487240972	0	0.3317	0.1984	0.1984	TRUE	NA
PRELSG_1027000	1240	411	56	734	1310	1267	827	299	4	40	5	69	17	7	103	110	144	143	123	99	117	133	73	126	124	111	88	91	113.1	120	107	0.94	-0.089	-0.439	0.660437005173036	0.999204487240972	0	0.0627	0.0394	0.0394	TRUE	NA
PRELSG_1027100	524	139	10	180	404	527	267	74	2	12	2	22	5	2	44	37	26	35	38	41	38	33	36	38	49	35	26	26	35.86	37	35	0.886	-0.175	-0.614	0.539191576613538	0.999204487240972	0	0.0983	0.057	0.057	TRUE	NA
PRELSG_1027200	50	8	0	12	30	41	19	2	0	2	0	3	1	0	4	2	0	2	3	3	3	1	0	6	0	5	5	0	2.46	2	2	1.288	0.365	0.427	0.669545152431335	NA	0	0.8042	0.6546	0.6546	TRUE	NA
PRELSG_1027300	211	47	1	68	175	225	122	41	0	13	0	9	3	1	18	13	3	13	16	18	17	18	0	41	0	14	16	13	14.23	14	15	1.146	0.196	0.399	0.689962329936044	0.999204487240972	0.3214	0.1775	0.2192	0.2192	TRUE	NA
PRELSG_1027400	591	129	17	227	451	519	287	87	3	18	1	22	4	6	49	34	44	44	42	41	41	39	55	57	25	35	21	78	43.11	42	44	0.94	-0.09	-0.328	0.742753960633431	0.999204487240972	0	0.0895	0.0566	0.0566	TRUE	NA
PRELSG_1027500	356	107	13	99	278	427	212	55	3	4	4	9	8	4	30	29	33	19	26	33	30	25	55	13	99	14	41	52	35.62	29	43	1.075	0.104	0.271	0.786762813254456	0.999204487240972	0.1911	0.0986	0.1435	0.1435	TRUE	NA
PRELSG_1027600	36	8	0	13	34	28	10	2	0	0	0	1	0	0	3	2	0	3	3	2	1	1	0	0	0	2	0	0	1.21	2	0	0.765	-0.386	-0.368	0.713236613874536	NA	0	1.5894	1.051	1.051	TRUE	NA
PRELSG_1027700	3145	894	88	1183	2690	3020	1837	512	11	77	5	185	52	25	262	238	226	230	252	236	260	228	201	242	124	297	269	324	242.1	243	241	1.013	0.019	0.122	0.902998254533465	0.999204487240972	0.0098	0.0539	0.0264	0.0264	TRUE	NA
PRELSG_1027800	4358	1414	158	1920	3643	5060	2781	915	7	155	8	320	88	27	364	377	406	373	341	396	394	408	128	487	198	514	455	350	370.68	379	363	0.966	-0.05	-0.236	0.813702799578958	0.999204487240972	0.0751	0.0512	0.0631	0.0631	TRUE	NA
PRELSG_1027900	365	157	34	340	399	548	261	141	0	27	0	24	10	5	30	42	87	66	37	43	37	63	0	85	0	39	52	65	46.12	49	43	1.078	0.109	0.329	0.74204833460094	0.999204487240972	0.1463	0.0867	0.1146	0.1146	TRUE	NA
PRELSG_1028000	10	9	0	20	14	19	13	2	0	1	0	2	0	0	1	2	0	4	1	1	2	1	0	3	0	3	0	0	1.36	2	1	1.512	0.596	0.615	0.53865388177169	NA	0	1.4228	0.7758	0.7758	TRUE	NA
PRELSG_1028100	286	73	6	105	285	308	164	48	1	6	0	15	5	4	24	19	15	20	27	24	23	21	18	19	0	24	26	52	22.39	22	23	1.021	0.03	0.09	0.928124589133608	0.999204487240972	2e-04	0.1296	0.0711	0.0711	TRUE	NA
PRELSG_1028200	30	7	1	4	20	30	9	2	0	1	0	0	0	0	3	2	3	1	2	2	1	1	0	3	0	0	0	0	1.23	2	1	0.823	-0.282	-0.276	0.782358904737101	NA	0	1.5632	0.9425	0.9425	TRUE	NA
PRELSG_1028300	53	20	3	29	55	98	32	14	1	2	0	3	0	0	4	5	8	6	5	8	5	6	18	6	0	5	0	0	5.43	6	5	0.946	-0.08	-0.131	0.89547975951149	0.999204487240972	0	0.3903	0.2393	0.2393	TRUE	NA
PRELSG_1028400	39	8	0	16	29	51	14	7	0	3	0	2	0	0	3	2	0	3	3	4	2	3	0	9	0	3	0	0	2.35	2	2	1.321	0.402	0.484	0.628034438264061	NA	0	0.8401	0.5998	0.5998	TRUE	NA
PRELSG_1028500	722	204	25	363	612	899	466	171	3	25	1	45	12	2	60	54	64	70	57	70	66	76	55	79	25	72	62	26	59.82	63	56	1.035	0.049	0.214	0.830708568047293	0.999204487240972	0	0.0774	0.0444	0.0444	TRUE	NA
PRELSG_1028600	141	64	2	70	141	208	61	31	2	1	0	9	5	2	12	17	5	14	13	16	9	14	36	3	0	14	26	26	14.67	12	17	1.297	0.375	0.93	0.352429419474741	0.999204487240972	0.0184	0.1736	0.1004	0.1004	TRUE	NA
PRELSG_1028700	628	305	26	437	625	1316	432	247	2	17	1	33	23	8	52	81	67	85	59	103	61	110	36	53	25	53	119	104	72.03	73	71	1.085	0.117	0.421	0.673757837682135	0.999204487240972	0.0909	0.0721	0.0835	0.0835	TRUE	NA
PRELSG_1028800	260	64	7	76	276	173	189	39	1	5	3	17	2	1	22	17	18	15	26	14	27	17	18	16	74	27	10	13	22.41	20	25	1	0	0	0.999804720847134	0.999852720273086	0.0837	0.1296	0.1067	0.1067	TRUE	NA
PRELSG_1028900	142	68	7	78	174	187	113	33	3	6	0	8	4	0	12	18	18	15	16	15	16	15	55	19	0	13	21	0	16.56	16	18	1.075	0.105	0.253	0.800115377265055	0.999204487240972	0.0948	0.159	0.1266	0.1266	TRUE	NA
PRELSG_1029000	236	107	11	128	249	438	157	59	1	8	1	8	2	2	20	29	28	25	23	34	22	26	18	25	25	13	10	26	23.19	26	20	0.801	-0.319	-0.838	0.402230633393549	0.999204487240972	0	0.1268	0.1117	0.1117	TRUE	NA
PRELSG_1029100	667	111	13	178	539	744	352	100	4	25	5	26	8	3	56	30	33	35	51	58	50	45	73	79	124	42	41	39	53.82	45	63	1.194	0.256	0.81	0.41770013047956	0.999204487240972	0.1244	0.0809	0.102	0.102	TRUE	NA
PRELSG_1029200	61	16	1	31	58	50	34	10	0	0	1	3	0	0	5	4	3	6	5	4	5	4	0	0	25	5	0	0	4.72	5	5	0.795	-0.33	-0.462	0.644266250048499	0.999204487240972	0.1702	0.4418	0.3161	0.3161	TRUE	NA
PRELSG_1029300	1023	295	27	456	1298	899	514	150	5	20	5	46	17	9	85	79	69	89	122	70	73	67	91	63	124	74	88	117	86.4	84	89	0.95	-0.074	-0.324	0.746029142146514	0.999204487240972	0	0.0678	0.048	0.048	TRUE	NA
PRELSG_1029400	125	53	3	58	138	159	69	31	2	4	0	7	0	0	10	14	8	11	13	12	10	14	36	13	0	11	0	0	10.91	11	11	0.935	-0.097	-0.193	0.846889185296234	0.999204487240972	0.1257	0.2174	0.1796	0.1796	TRUE	NA
PRELSG_1029500	322	72	6	64	178	296	136	31	0	5	1	15	1	1	27	19	15	12	17	23	19	14	0	16	25	24	5	13	16.39	19	14	0.721	-0.472	-1.052	0.292934498682467	0.999204487240972	0	0.1602	0.1484	0.1484	TRUE	NA
PRELSG_1029600	5	1	0	3	6	23	4	1	0	0	0	0	0	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0.33	1	0	1.796	0.845	0.484	0.628410733364814	NA	0	5.683	4.0134	4.0134	TRUE	NA
PRELSG_1029700	1	0	0	1	3	11	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0.17	0	0	6.71	2.746	0.91	0.362932107104733	NA	0	11.3602	14	14	TRUE	NA
PRELSG_1029800	46	17	0	13	37	64	22	4	0	0	0	4	0	0	4	5	0	3	3	5	3	2	0	0	0	6	0	0	2.19	3	1	0.804	-0.314	-0.351	0.725901815666162	NA	0	0.8986	0.6818	0.6818	TRUE	NA
PRELSG_1029900	126	17	6	23	73	115	44	11	2	2	0	1	0	0	11	5	15	4	7	9	6	5	36	6	0	2	0	0	7.59	8	7	0.55	-0.863	-1.215	0.224237076779114	0.999204487240972	0.5244	0.2924	0.3985	0.3985	TRUE	NA
PRELSG_1030000	34	3	1	13	28	24	16	2	0	0	0	0	0	0	3	1	3	3	3	2	2	1	0	0	0	0	0	0	1.17	2	0	0.573	-0.805	-0.735	0.462143902502933	NA	0	1.6426	1.1271	1.1271	TRUE	NA
PRELSG_1030100	516	96	6	181	376	390	221	37	6	5	1	7	3	3	43	26	15	35	35	31	31	17	109	16	25	11	16	39	32.02	31	33	0.748	-0.42	-0.93	0.352220555689513	0.999204487240972	0.2856	0.1045	0.2023	0.2023	TRUE	NA
PRELSG_1030200	15	1	0	6	8	8	3	2	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0.38	1	0	1.814	0.859	0.521	0.602660024601336	NA	0	4.9121	3.5372	3.5372	TRUE	NA
PRELSG_1030300	98	28	3	34	71	132	53	14	0	1	0	3	2	2	8	7	8	7	7	10	8	6	0	3	0	5	10	26	7.49	8	7	0.861	-0.216	-0.398	0.690543414911757	0.999204487240972	0	0.2955	0.1724	0.1724	TRUE	NA
PRELSG_1030400	176	34	3	48	103	175	86	20	0	3	0	17	3	0	15	9	8	9	10	14	12	9	0	9	0	27	16	0	9.82	11	9	0.985	-0.022	-0.041	0.967432190935348	0.999204487240972	0.1945	0.2365	0.2177	0.2177	TRUE	NA
PRELSG_1030500	214	43	10	91	128	213	103	35	0	2	0	6	1	2	18	11	26	18	12	17	15	16	0	6	0	10	5	26	12.75	17	9	0.632	-0.662	-1.431	0.152526411383994	0.999204487240972	0.0133	0.1927	0.1336	0.1336	TRUE	NA
PRELSG_1030600	55	21	2	31	73	92	34	14	0	4	1	7	4	1	5	6	5	6	7	7	5	6	0	13	25	11	21	13	9.19	6	13	1.888	0.917	1.942	0.0521500472298445	0.865050344838912	0	0.2495	0.137	0.137	TRUE	NA
PRELSG_1030700	951	296	32	437	892	868	585	180	6	18	5	54	15	9	79	79	82	85	84	68	83	80	109	57	124	87	78	117	86.46	80	93	1.07	0.098	0.481	0.630791632072345	0.999204487240972	0	0.0678	0.0336	0.0336	TRUE	NA
PRELSG_1030800	258	79	6	74	216	178	126	23	0	6	0	11	2	1	22	21	15	14	20	14	18	10	0	19	0	18	10	13	13.89	18	10	0.661	-0.597	-1.378	0.168049582687221	0.999204487240972	0	0.1807	0.1209	0.1209	TRUE	NA
PRELSG_1030900	735	759	112	977	944	1168	1317	465	11	30	8	43	30	12	61	202	287	190	88	91	186	208	201	94	198	69	155	156	156.22	158	154	1.053	0.074	0.226	0.820816549360334	0.999204487240972	0.231	0.0582	0.1543	0.1543	TRUE	NA
PRELSG_1100100	362	82	7	120	369	294	201	53	0	5	0	32	5	0	30	22	18	23	35	23	28	24	0	16	0	51	26	0	21.14	26	17	0.812	-0.301	-0.749	0.454136235367306	0.999204487240972	0.1225	0.1346	0.129	0.129	TRUE	NA
PRELSG_1100200	21	5	0	7	12	42	10	6	0	0	0	2	0	0	2	1	0	1	1	3	1	3	0	0	0	3	0	0	1.15	1	1	1.624	0.699	0.671	0.502254421892335	NA	0	1.665	1.0712	1.0712	TRUE	NA
PRELSG_1100300	16	6	1	8	19	29	15	3	0	1	0	0	1	0	1	2	3	2	2	2	2	1	0	3	0	0	5	0	1.63	2	1	1.186	0.246	0.271	0.786613275750039	NA	0	1.1894	0.6582	0.6582	TRUE	NA
PRELSG_1100400	1696	503	55	785	1562	1858	1149	372	5	50	4	80	28	24	141	134	141	152	146	145	163	166	91	157	99	128	145	311	151.51	146	157	1.064	0.089	0.45	0.652701797059689	0.999204487240972	0.0309	0.0585	0.0426	0.0426	TRUE	NA
PRELSG_1100500	353	123	11	213	412	274	273	56	1	9	1	23	10	0	29	33	28	41	39	21	39	25	18	28	25	37	52	0	29.67	33	26	0.936	-0.095	-0.293	0.769744935810549	0.999204487240972	0.0063	0.1092	0.0843	0.0843	TRUE	NA
PRELSG_1100600	53	19	4	27	28	77	19	10	0	1	1	5	0	0	4	5	10	5	3	6	3	4	0	3	25	8	0	0	5.48	5	6	1.059	0.082	0.123	0.902221576269639	0.999204487240972	0.2577	0.3872	0.3295	0.3295	TRUE	NA
PRELSG_1100700	649	178	19	298	571	692	382	127	3	10	1	32	11	3	54	47	49	58	54	54	54	57	55	31	25	51	57	39	48.9	53	45	0.915	-0.128	-0.524	0.599977053704071	0.999204487240972	0	0.0844	0.0436	0.0436	TRUE	NA
PRELSG_1100800	456	185	12	228	457	515	277	100	1	9	1	18	9	2	38	49	31	44	43	40	39	45	18	28	25	29	47	26	35.86	41	31	0.873	-0.197	-0.675	0.499747616494527	0.999204487240972	0	0.0983	0.0637	0.0637	TRUE	NA
PRELSG_1100900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PRELSG_1101000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PRELSG_1101100	102	37	4	30	75	149	38	22	1	5	0	1	1	0	9	10	10	6	7	12	5	10	18	16	0	2	5	0	7.79	8	7	0.816	-0.294	-0.527	0.598067899199944	0.999204487240972	0	0.286	0.2089	0.2089	TRUE	NA
PRELSG_1101200	458	92	4	184	552	275	156	38	3	1	1	13	4	0	38	25	10	36	52	22	22	17	55	3	25	21	21	0	24.65	29	20	0.551	-0.859	-2.049	0.0404570507784023	0.793114053970408	0.1103	0.122	0.1166	0.1166	TRUE	NA
PRELSG_1101300	2986	1295	101	1428	3102	2564	2012	443	8	80	5	185	47	27	249	345	259	277	291	201	285	198	146	251	124	297	243	350	251.11	272	230	0.884	-0.178	-0.936	0.349412065880374	0.999204487240972	0.0369	0.0536	0.0448	0.0448	TRUE	NA
PRELSG_1101400	72	10	1	17	33	90	31	5	0	0	0	1	1	2	6	3	3	3	3	7	4	2	0	0	0	2	5	26	4.57	4	5	0.85	-0.234	-0.299	0.765313225102045	0.999204487240972	0.4567	0.4549	0.4562	0.4562	TRUE	NA
PRELSG_1101500	104	17	2	30	68	126	56	15	0	2	0	2	1	1	9	5	5	6	6	10	8	7	0	6	0	3	5	13	5.9	7	5	0.766	-0.384	-0.66	0.509291193106766	0.999204487240972	0	0.3627	0.2031	0.2031	TRUE	NA
PRELSG_1101600	60	23	2	40	55	140	30	23	1	4	1	2	5	2	5	6	5	8	5	11	4	10	18	13	25	3	26	26	11.8	6	17	2.108	1.076	2.335	0.0195199428032328	0.58590812445894	0.0479	0.2045	0.1394	0.1394	TRUE	NA
PRELSG_1101700	1618	413	52	637	1399	1884	1084	306	3	54	3	96	30	10	135	110	133	124	131	147	153	137	55	170	74	154	155	130	129.16	133	125	1.009	0.013	0.071	0.94348153951088	0.999204487240972	0.0059	0.0607	0.0302	0.0302	TRUE	NA
PRELSG_1101800	613	172	21	210	582	591	375	97	5	18	3	32	14	6	51	46	54	41	55	46	53	43	91	57	74	51	72	78	58.02	49	67	1.157	0.211	0.878	0.380134443617524	0.999204487240972	0	0.0784	0.046	0.046	TRUE	NA
PRELSG_1101900	179	17	3	57	152	129	75	16	1	3	0	5	4	1	15	5	8	11	14	10	11	7	18	9	0	8	21	13	10.69	11	11	0.863	-0.212	-0.436	0.662683400592774	0.999204487240972	0	0.221	0.1505	0.1505	TRUE	NA
PRELSG_1102000	40	14	1	8	23	35	18	5	0	1	0	0	0	0	3	4	3	2	2	3	3	2	0	3	0	0	0	0	1.71	3	1	0.703	-0.509	-0.55	0.582507274056689	NA	0	1.1359	0.6859	0.6859	TRUE	NA
PRELSG_1102100	121	69	3	92	113	149	82	41	0	4	0	5	1	1	10	18	8	18	11	12	12	18	0	13	0	8	5	13	10.35	13	8	0.949	-0.075	-0.153	0.878725850257873	0.999204487240972	0	0.2267	0.1694	0.1694	TRUE	NA
PRELSG_1102200	51	17	2	27	55	90	32	10	0	2	0	2	2	0	4	5	5	5	5	7	5	4	0	6	0	3	10	0	4.3	5	3	0.938	-0.092	-0.147	0.882976262312051	NA	0	0.4808	0.257	0.257	TRUE	NA
PRELSG_1102300	117	23	3	34	65	95	54	15	0	2	0	0	2	2	10	6	8	7	6	7	8	7	0	6	0	0	10	26	7.19	7	7	0.765	-0.386	-0.636	0.524670550248653	0.999204487240972	0.0919	0.3062	0.2401	0.2401	TRUE	NA
PRELSG_1102400	64	14	2	15	59	103	31	9	2	1	0	4	1	1	5	4	5	3	6	8	4	4	36	3	0	6	5	13	7.38	5	10	1.324	0.405	0.628	0.529753621010536	0.999204487240972	0.3216	0.2994	0.3112	0.3112	TRUE	NA
PRELSG_1102500	903	186	20	245	597	856	375	101	0	26	2	46	12	5	75	50	51	48	56	67	53	45	0	82	49	74	62	65	55.48	57	54	0.95	-0.073	-0.262	0.793598821936511	0.999204487240972	0.0665	0.0799	0.0734	0.0734	TRUE	NA
PRELSG_1102600	55	12	1	14	37	67	30	3	0	2	1	3	1	0	5	3	3	3	3	5	4	1	0	6	25	5	5	0	4.88	4	6	1.066	0.092	0.13	0.896901153339351	0.999204487240972	0.2988	0.4287	0.363	0.363	TRUE	NA
PRELSG_1102700	2638	484	37	899	3446	1607	801	189	12	11	6	60	12	8	220	129	95	175	323	126	113	84	219	35	148	96	62	104	137.78	169	107	0.553	-0.854	-2.851	0.00435337039085284	0.27905842064755	0.1541	0.0598	0.1061	0.1061	TRUE	NA
PRELSG_1102800	14	8	0	11	19	29	15	8	0	1	0	2	1	0	1	2	0	2	2	2	2	4	0	3	0	3	5	0	1.91	2	2	2.263	1.178	1.447	0.147995504015769	NA	0	1.0257	0.5116	0.5116	TRUE	NA
PRELSG_1102900	42	8	0	17	45	27	14	1	0	0	0	1	2	0	4	2	0	3	4	2	2	0	0	0	0	2	10	0	2.12	2	2	0.898	-0.154	-0.165	0.868962907779853	NA	0	0.9286	0.7835	0.7835	TRUE	NA
PRELSG_1103000	116	30	3	56	117	119	53	14	1	0	0	6	2	0	10	8	8	11	11	9	8	6	18	0	0	10	10	0	7.75	9	6	0.692	-0.531	-0.966	0.333931211403713	0.999204487240972	0	0.2873	0.1744	0.1744	TRUE	NA
PRELSG_1103100	245	45	5	63	226	294	153	35	0	6	0	9	4	3	20	12	13	12	21	23	22	16	0	19	0	14	21	39	16.56	18	16	0.864	-0.211	-0.554	0.579796406372823	0.999204487240972	0.0118	0.159	0.0938	0.0938	TRUE	NA
PRELSG_1103200	51	19	0	43	63	90	34	15	0	2	0	1	2	1	4	5	0	8	6	7	5	7	0	6	0	2	10	13	5.24	5	5	1.228	0.297	0.452	0.651580569547986	0.999204487240972	0	0.4029	0.3097	0.3097	TRUE	NA
PRELSG_1103300	34	8	0	16	36	57	20	18	3	2	0	0	4	1	3	2	0	3	3	4	3	8	55	6	0	0	21	13	8.67	3	15	3.564	1.834	2.574	0.0100579652254604	0.417734753225923	0.8155	0.2616	0.4869	0.4869	TRUE	NA
PRELSG_1103400	470	96	11	132	356	538	260	67	2	9	1	23	2	4	39	26	28	26	33	42	37	30	36	28	25	37	10	52	32.1	33	31	0.868	-0.204	-0.643	0.52022649855963	0.999204487240972	0	0.1044	0.0746	0.0746	TRUE	NA
PRELSG_1103500	146	52	4	65	130	183	76	33	0	2	1	6	1	2	12	14	10	13	12	14	11	15	0	6	25	10	5	26	12.33	12	12	0.926	-0.112	-0.245	0.806205265978025	0.999204487240972	0	0.1977	0.1261	0.1261	TRUE	NA
PRELSG_1103600	1602	509	68	595	1465	1940	1062	329	5	42	3	104	25	7	134	136	175	116	137	152	150	147	91	132	74	167	129	91	130.71	143	119	0.902	-0.149	-0.775	0.438069806157028	0.999204487240972	0.0143	0.0605	0.0358	0.0358	TRUE	NA
PRELSG_1103700	46	16	0	11	33	66	21	9	0	1	0	1	1	0	4	4	0	2	3	5	3	4	0	3	0	2	5	0	2.53	3	2	1.068	0.095	0.122	0.903217022006082	NA	0	0.785	0.44	0.44	TRUE	NA
PRELSG_1103800	21	5	0	5	17	46	5	0	0	1	0	2	0	0	2	1	0	1	2	4	1	0	0	3	0	3	0	0	1.16	2	1	1.383	0.468	0.396	0.691745506814864	NA	0	1.65	1.5224	1.5224	TRUE	NA
PRELSG_1103900	604	167	18	228	540	647	327	102	1	19	1	29	5	2	50	45	46	44	51	51	46	46	18	60	25	47	26	26	41.39	48	35	0.823	-0.281	-1.046	0.295544726197883	0.999204487240972	0	0.0913	0.0539	0.0539	TRUE	NA
PRELSG_1104000	11	4	0	2	7	8	7	4	0	1	0	0	0	0	1	1	0	0	1	1	1	2	0	3	0	0	0	0	0.68	1	1	2.432	1.282	1.025	0.305332276315798	NA	0	2.7785	1.6794	1.6794	TRUE	NA
PRELSG_1104100	386	86	16	189	333	418	270	63	3	11	0	10	6	4	32	23	41	37	31	33	38	28	55	35	0	16	31	52	32.24	34	31	0.848	-0.239	-0.78	0.435581235758537	0.999204487240972	0.016	0.1041	0.0658	0.0658	TRUE	NA
PRELSG_1104200	2619	725	71	978	2087	2822	1475	422	9	63	10	147	40	17	218	193	182	190	196	221	209	188	164	198	247	236	207	220	205	201	209	1.022	0.031	0.189	0.850077062842847	0.999204487240972	0	0.0553	0.0287	0.0287	TRUE	NA
PRELSG_1104300	32	9	0	12	33	61	17	11	0	0	0	1	1	1	3	2	0	2	3	5	2	5	0	0	0	2	5	13	3.02	2	4	1.48	0.565	0.745	0.456002775842072	NA	0	0.6643	0.4209	0.4209	TRUE	NA
PRELSG_1104400	11	2	1	6	20	22	7	6	0	0	0	3	1	0	1	1	3	1	2	2	1	3	0	0	0	5	5	0	1.6	2	2	2.556	1.354	1.583	0.113525767476871	NA	0	1.2121	0.5967	0.5967	TRUE	NA
PRELSG_1104500	2	0	0	1	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	4.123	2.044	0.676	0.498876641935029	NA	0	23.5778	14	14	TRUE	NA
PRELSG_1104600	628	219	36	348	537	931	342	157	1	19	1	35	5	3	52	58	92	68	50	73	48	70	18	60	25	56	26	39	52.57	63	42	0.774	-0.37	-1.235	0.216854849479503	0.999204487240972	0.0865	0.0817	0.084	0.084	TRUE	NA
PRELSG_1104700	97	45	3	34	97	136	47	12	0	9	0	7	1	1	8	12	8	7	9	11	7	5	0	28	0	11	5	13	8.84	9	9	1.038	0.054	0.103	0.918042238288555	0.999204487240972	0.0989	0.2575	0.2015	0.2015	TRUE	NA
PRELSG_1104800	51	40	4	35	73	101	62	12	1	2	0	3	2	0	4	11	10	7	7	8	9	5	18	6	0	5	10	0	7.18	8	6	0.924	-0.114	-0.211	0.833243401708159	0.999204487240972	0	0.3064	0.1742	0.1742	TRUE	NA
PRELSG_1104900	77	25	3	40	91	115	57	15	0	1	0	1	2	0	6	7	8	8	9	9	8	7	0	3	0	2	10	0	5.42	8	3	0.594	-0.753	-1.167	0.243291552032096	0.999204487240972	0	0.3907	0.2813	0.2813	TRUE	NA
PRELSG_1105000	18	0	0	2	3	9	2	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	2	0	0	0.34	0	0	3.61	1.852	0.871	0.383930257060178	NA	0	5.5372	6.5437	6.5437	TRUE	NA
PRELSG_1105100	27	2	0	11	21	29	13	3	0	1	0	0	1	0	2	1	0	2	2	2	2	1	0	3	0	0	5	0	1.48	2	1	1.37	0.455	0.462	0.644157668891756	NA	0	1.3127	0.8609	0.8609	TRUE	NA
PRELSG_1105200	39	7	2	8	34	23	17	6	0	0	0	2	0	0	3	2	5	2	3	2	2	3	0	0	0	3	0	0	1.79	3	1	0.859	-0.219	-0.252	0.801236015621317	NA	0	1.0889	0.6193	0.6193	TRUE	NA
PRELSG_1105300	51	16	1	18	37	102	20	16	1	2	0	0	0	0	4	4	3	3	3	8	3	7	18	6	0	0	0	0	4.32	4	4	0.964	-0.053	-0.072	0.94264693182326	0.999204487240972	0.2141	0.4783	0.4153	0.4153	TRUE	NA
